hotel_id,hotel_name,hotel_grade,n_reviews,avg_rating,cleanliness,service,comfort,condition,neighbourhood,region,locality
1041793024,상상속의집 (SangSang Hotel),3.0,67,7.8,8.0,7.6,8.2,7.8,8.2,경상남도,거제시
1041793024,상상속의집 (SangSang Hotel),3.0,67,7.8,8.0,7.6,8.2,7.8,8.2,경상남도,거제시
1041793024,상상속의집 (SangSang Hotel),3.0,67,7.8,8.0,7.6,8.2,7.8,8.2,경상남도,거제시
589827,바다마루 제주 (Badamaru Jeju),2.5,67,8.4,9.0,8.4,8.6,8.4,5.0,제주특별자치도,서귀포시
589827,바다마루 제주 (Badamaru Jeju),2.5,67,8.4,9.0,8.4,8.6,8.4,5.0,제주특별자치도,서귀포시
589840,아리수 호텔 (Hotel Arisu),3.0,67,8.2,8.2,8.4,8.2,8.2,6.0,경기도,김포시
589840,아리수 호텔 (Hotel Arisu),3.0,67,8.2,8.2,8.4,8.2,8.2,6.0,경기도,김포시
1138393120,힐링모텔 (Healing Motel),2.5,67,6.2,6.2,6.2,7.0,6.2,8.0,인천광역시,인천광역시
1138393120,힐링모텔 (Healing Motel),2.5,67,6.2,6.2,6.2,7.0,6.2,8.0,인천광역시,인천광역시
1366851616,동대문 PR 모던 스튜디오 (Dongdaemun PR. Mondern Studio),3.0,67,8.0,10.0,10.0,0.0,10.0,0.0,서울특별시,서울특별시
1366851616,동대문 PR 모던 스튜디오 (Dongdaemun PR. Mondern Studio),3.0,67,8.0,10.0,10.0,0.0,10.0,0.0,서울특별시,서울특별시
1556447264,마이츄키즈풀빌라 (My Chu Kids Pool Villa Pension),3.0,67,8.0,8.0,0.0,10.0,0.0,0.0,경기도,가평군
1556447264,마이츄키즈풀빌라 (My Chu Kids Pool Villa Pension),3.0,67,8.0,8.0,0.0,10.0,0.0,0.0,경기도,가평군
1570242592,Back to Eden Resotel,2.5,67,2.0,6.0,8.0,2.0,4.0,0.0,강원도,속초시
1570242592,Back to Eden Resotel,2.5,67,2.0,6.0,8.0,2.0,4.0,0.0,강원도,속초시
622633,드라마모텔 (Drama Motel),2.5,67,9.4,9.0,10.0,10.0,9.0,10.0,충청남도,보령시
622633,드라마모텔 (Drama Motel),2.5,67,9.4,9.0,10.0,10.0,9.0,10.0,충청남도,보령시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
622642,더 호텔 수 (THE HOTEL SOO),2.5,67,8.6,9.0,8.4,8.8,8.8,8.2,전라남도,여수시
458807,이린펜션 (Yilin Pension),2.5,67,8.0,8.0,6.0,6.0,6.0,0.0,제주특별자치도,서귀포시
458807,이린펜션 (Yilin Pension),2.5,67,8.0,8.0,6.0,6.0,6.0,0.0,제주특별자치도,서귀포시
615743552,보물섬 (Bomulsum),2.5,67,8.4,8.2,8.4,8.0,7.8,0.0,제주특별자치도,서귀포시
615743552,보물섬 (Bomulsum),2.5,67,8.4,8.2,8.4,8.0,7.8,0.0,제주특별자치도,서귀포시
688195,장수온천호텔 (Jangsu Spa Hotel),2.5,67,7.2,6.8,8.0,6.6,6.6,6.0,전라북도,장수군
688195,장수온천호텔 (Jangsu Spa Hotel),2.5,67,7.2,6.8,8.0,6.6,6.6,6.0,전라북도,장수군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426052,쏠비치 양양 (Sol Beach Yangyang),4.0,67,8.4,8.2,8.4,8.4,8.2,8.6,강원도,양양군
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
426072,소노캄 여수(구 엠블호텔 여수) (Sono Calm Yeosu (formerly The MVL Hotel Yeosu)),4.5,67,9.0,9.0,9.0,9.2,9.0,9.0,전라남도,여수시
888209504,샤인 호텔 (Shine Hotel),2.5,67,7.0,6.6,7.6,5.6,6.6,6.6,0.0,서울특별시
888209504,샤인 호텔 (Shine Hotel),2.5,67,7.0,6.6,7.6,5.6,6.6,6.6,0.0,서울특별시
894763104,인더시티 레지던스 송탄 (Inn the city Residence Songtan),3.0,67,9.0,10.0,10.0,9.0,10.0,9.0,경기도,평택시
894763104,인더시티 레지던스 송탄 (Inn the city Residence Songtan),3.0,67,9.0,10.0,10.0,9.0,10.0,9.0,경기도,평택시
426082,메이트 호텔 분당 (Mate Hotel Bundang),3.5,67,8.6,8.6,9.0,8.6,8.6,9.0,경기도,성남시
426082,메이트 호텔 분당 (Mate Hotel Bundang),3.5,67,8.6,8.6,9.0,8.6,8.6,9.0,경기도,성남시
426082,메이트 호텔 분당 (Mate Hotel Bundang),3.5,67,8.6,8.6,9.0,8.6,8.6,9.0,경기도,성남시
426082,메이트 호텔 분당 (Mate Hotel Bundang),3.5,67,8.6,8.6,9.0,8.6,8.6,9.0,경기도,성남시
426082,메이트 호텔 분당 (Mate Hotel Bundang),3.5,67,8.6,8.6,9.0,8.6,8.6,9.0,경기도,성남시
426082,메이트 호텔 분당 (Mate Hotel Bundang),3.5,67,8.6,8.6,9.0,8.6,8.6,9.0,경기도,성남시
1569488992,통영 더스토리 게스트하우스 (Tongyeong The Story Guesthouse),2.5,67,2.0,2.0,6.0,2.0,4.0,0.0,경상남도,통영시
1569488992,통영 더스토리 게스트하우스 (Tongyeong The Story Guesthouse),2.5,67,2.0,2.0,6.0,2.0,4.0,0.0,경상남도,통영시
1049624672,린 뷰티크호텔 (Ryn Boutique Hotel),2.5,67,2.6,3.4,2.6,2.6,3.4,0.0,경상남도,거제시
1049624672,린 뷰티크호텔 (Ryn Boutique Hotel),2.5,67,2.6,3.4,2.6,2.6,3.4,0.0,경상남도,거제시
1266876512,대전 모텔나인 (Daejeon Motel Nine),2.5,67,7.0,8.0,7.2,6.0,7.2,10.0,대전광역시,대전광역시
1266876512,대전 모텔나인 (Daejeon Motel Nine),2.5,67,7.0,8.0,7.2,6.0,7.2,10.0,대전광역시,대전광역시
426080,소노벨 제주(구 대명리조트 제주) (Sono Belle Jeju (formerly Daemyung Resort Jeju)),3.5,67,7.6,7.2,7.4,7.6,7.4,8.4,제주특별자치도,제주시
426080,소노벨 제주(구 대명리조트 제주) (Sono Belle Jeju (formerly Daemyung Resort Jeju)),3.5,67,7.6,7.2,7.4,7.6,7.4,8.4,제주특별자치도,제주시
426080,소노벨 제주(구 대명리조트 제주) (Sono Belle Jeju (formerly Daemyung Resort Jeju)),3.5,67,7.6,7.2,7.4,7.6,7.4,8.4,제주특별자치도,제주시
426089,델피노 (Del Pino),3.5,67,7.8,7.8,7.8,7.8,7.6,8.6,강원도,고성군
426089,델피노 (Del Pino),3.5,67,7.8,7.8,7.8,7.8,7.6,8.6,강원도,고성군
426089,델피노 (Del Pino),3.5,67,7.8,7.8,7.8,7.8,7.6,8.6,강원도,고성군
426089,델피노 (Del Pino),3.5,67,7.8,7.8,7.8,7.8,7.6,8.6,강원도,고성군
426089,델피노 (Del Pino),3.5,67,7.8,7.8,7.8,7.8,7.6,8.6,강원도,고성군
426089,델피노 (Del Pino),3.5,67,7.8,7.8,7.8,7.8,7.6,8.6,강원도,고성군
426105,소노벨 변산(구 대명리조트 변산) (Sono Belle Byeonsan (formerly Daemyung Resort Byeonsan)),3.5,67,8.2,8.0,8.2,8.2,8.2,7.8,전라북도,부안군
426105,소노벨 변산(구 대명리조트 변산) (Sono Belle Byeonsan (formerly Daemyung Resort Byeonsan)),3.5,67,8.2,8.0,8.2,8.2,8.2,7.8,전라북도,부안군
426105,소노벨 변산(구 대명리조트 변산) (Sono Belle Byeonsan (formerly Daemyung Resort Byeonsan)),3.5,67,8.2,8.0,8.2,8.2,8.2,7.8,전라북도,부안군
426105,소노벨 변산(구 대명리조트 변산) (Sono Belle Byeonsan (formerly Daemyung Resort Byeonsan)),3.5,67,8.2,8.0,8.2,8.2,8.2,7.8,전라북도,부안군
426105,소노벨 변산(구 대명리조트 변산) (Sono Belle Byeonsan (formerly Daemyung Resort Byeonsan)),3.5,67,8.2,8.0,8.2,8.2,8.2,7.8,전라북도,부안군
868122752,채운 게스트하우스 (Chaeun Guesthouse),2.5,67,2.0,6.0,2.0,6.0,6.0,10.0,0.0,전주시
868122752,채운 게스트하우스 (Chaeun Guesthouse),2.5,67,2.0,6.0,2.0,6.0,6.0,10.0,0.0,전주시
625082496,k79 게스트하우스 (k79 guesthouse - Hostel),2.0,67,9.6,9.6,9.4,9.4,9.6,10.0,0.0,부산광역시
625082496,k79 게스트하우스 (k79 guesthouse - Hostel),2.0,67,9.6,9.6,9.4,9.4,9.6,10.0,0.0,부산광역시
1409351808,오션스타 레저콘도 (Phoenix Island Ocean Star Resort),3.0,67,7.0,7.0,4.6,7.0,5.6,0.0,제주특별자치도,서귀포시
1409351808,오션스타 레저콘도 (Phoenix Island Ocean Star Resort),3.0,67,7.0,7.0,4.6,7.0,5.6,0.0,제주특별자치도,서귀포시
426118,소노문 양평(구 대명리조트 양평) (Sono Moon Yangpyeong (formerly Daemyung Resort Yangpyeong)),3.5,67,8.0,7.4,7.8,7.4,7.8,9.8,경기도,양평군
426118,소노문 양평(구 대명리조트 양평) (Sono Moon Yangpyeong (formerly Daemyung Resort Yangpyeong)),3.5,67,8.0,7.4,7.8,7.4,7.8,9.8,경기도,양평군
426118,소노문 양평(구 대명리조트 양평) (Sono Moon Yangpyeong (formerly Daemyung Resort Yangpyeong)),3.5,67,8.0,7.4,7.8,7.4,7.8,9.8,경기도,양평군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
426135,비발디 파크 (Vivaldi Park),4.0,67,8.8,8.8,8.6,8.8,8.8,8.8,강원도,홍천군
491677,로긴 호텔 (Login Hotel),3.0,67,8.4,8.6,8.2,8.4,8.4,7.0,제주특별자치도,제주시
491677,로긴 호텔 (Login Hotel),3.0,67,8.4,8.6,8.2,8.4,8.4,7.0,제주특별자치도,제주시
1141506208,쁘띠메종 펜션 (Petit Maison Pension),3.0,67,9.4,9.4,9.2,9.4,8.8,10.0,충청남도,태안군
1141506208,쁘띠메종 펜션 (Petit Maison Pension),3.0,67,9.4,9.4,9.2,9.4,8.8,10.0,충청남도,태안군
1287585952,라즈베리 펜션 (Gyeongju Raspberry Pension),3.0,67,3.0,4.0,5.0,6.0,5.0,4.0,경상북도,경주시
1287585952,라즈베리 펜션 (Gyeongju Raspberry Pension),3.0,67,3.0,4.0,5.0,6.0,5.0,4.0,경상북도,경주시
1256816800,반디호텔 (Hotel Bandi),2.5,67,9.4,8.6,8.6,8.0,8.0,0.0,울산광역시,울산광역시
1256816800,반디호텔 (Hotel Bandi),2.5,67,9.4,8.6,8.6,8.0,8.0,0.0,울산광역시,울산광역시
491681,로긴 리조트 (Login Resort),3.0,67,9.0,8.6,8.2,9.0,8.6,6.0,제주특별자치도,제주시
491681,로긴 리조트 (Login Resort),3.0,67,9.0,8.6,8.2,9.0,8.6,6.0,제주특별자치도,제주시
491707,제이앤클로이 (Jay n Chloe),3.0,67,8.4,8.2,9.2,8.4,8.4,8.0,제주특별자치도,서귀포시
491707,제이앤클로이 (Jay n Chloe),3.0,67,8.4,8.2,9.2,8.4,8.4,8.0,제주특별자치도,서귀포시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
524479,영빈호텔 (Youngbin Hotel),3.0,67,8.4,7.8,8.2,8.2,7.8,8.8,서울특별시,서울특별시
1248133312,A7 호텔 (A7 Hotel),3.0,67,6.6,5.4,0.0,7.4,0.0,0.0,경기도,수원시
1248133312,A7 호텔 (A7 Hotel),3.0,67,6.6,5.4,0.0,7.4,0.0,0.0,경기도,수원시
1459650752,낙조테마펜션 (Sunset Theme),3.0,67,7.0,7.0,8.0,2.0,8.0,0.0,인천광역시,강화군
1459650752,낙조테마펜션 (Sunset Theme),3.0,67,7.0,7.0,8.0,2.0,8.0,0.0,인천광역시,강화군
620953792,안동김씨 대종택 양소당 (Yang So Dang),2.5,67,6.6,6.4,6.8,6.8,6.6,6.6,0.0,안동시
620953792,안동김씨 대종택 양소당 (Yang So Dang),2.5,67,6.6,6.4,6.8,6.8,6.6,6.6,0.0,안동시
524481,500호 모텔 (500th Hotel),2.5,67,5.8,6.0,6.0,6.8,6.6,10.0,전라남도,목포시
524481,500호 모텔 (500th Hotel),2.5,67,5.8,6.0,6.0,6.8,6.6,10.0,전라남도,목포시
753434816,루이스 호텔 (Louis Hotel),2.5,67,8.0,8.0,7.0,8.0,8.0,10.0,울산광역시,울산광역시
753434816,루이스 호텔 (Louis Hotel),2.5,67,8.0,8.0,7.0,8.0,8.0,10.0,울산광역시,울산광역시
557259,아리수경주 호텔 (Arisu Gyeongju),2.5,67,7.8,8.4,8.4,7.8,8.2,6.2,0.0,경주시
557259,아리수경주 호텔 (Arisu Gyeongju),2.5,67,7.8,8.4,8.4,7.8,8.2,6.2,0.0,경주시
491733,나비잠 모텔 (Nabijam Motel),2.5,67,8.8,8.8,9.0,8.6,8.8,8.8,전라남도,여수시
491733,나비잠 모텔 (Nabijam Motel),2.5,67,8.8,8.8,9.0,8.6,8.8,8.8,전라남도,여수시
491733,나비잠 모텔 (Nabijam Motel),2.5,67,8.8,8.8,9.0,8.6,8.8,8.8,전라남도,여수시
557270,라피스 호텔 (Lapis Hotel),3.0,67,8.2,9.0,8.6,8.6,8.8,8.0,0.0,남해군
557270,라피스 호텔 (Lapis Hotel),3.0,67,8.2,9.0,8.6,8.6,8.8,8.0,0.0,남해군
557270,라피스 호텔 (Lapis Hotel),3.0,67,8.2,9.0,8.6,8.6,8.8,8.0,0.0,남해군
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
590040,신라스테이 천안 (Shilla Stay Cheonan),3.0,67,8.6,8.6,8.4,8.8,8.6,7.4,충청남도,천안시
991494368,호텔 얌 (Hotel Yam),2.5,67,7.2,8.0,8.0,8.4,8.0,6.0,Gyeonggi-do,성남
991494368,호텔 얌 (Hotel Yam),2.5,67,7.2,8.0,8.0,8.4,8.0,6.0,Gyeonggi-do,성남
491744,힐사이드 호텔 (Hillside Hotel),3.0,67,7.6,7.4,8.0,7.4,7.4,6.6,부산광역시,부산광역시
491744,힐사이드 호텔 (Hillside Hotel),3.0,67,7.6,7.4,8.0,7.4,7.4,6.6,부산광역시,부산광역시
491744,힐사이드 호텔 (Hillside Hotel),3.0,67,7.6,7.4,8.0,7.4,7.4,6.6,부산광역시,부산광역시
1091698912,헤라 호텔 (Hera Hotel),2.5,67,8.6,8.4,9.0,8.6,8.4,8.6,0.0,대구광역시
1091698912,헤라 호텔 (Hera Hotel),2.5,67,8.6,8.4,9.0,8.6,8.4,8.6,0.0,대구광역시
1091698912,헤라 호텔 (Hera Hotel),2.5,67,8.6,8.4,9.0,8.6,8.4,8.6,0.0,대구광역시
1544454368,대구 글로리아모텔 (Daegu Gloria Motel),3.0,67,8.6,8.6,8.6,8.0,8.6,0.0,대구광역시,대구광역시
1544454368,대구 글로리아모텔 (Daegu Gloria Motel),3.0,67,8.6,8.6,8.6,8.0,8.6,0.0,대구광역시,대구광역시
659456224,해피니스 (Happiness),3.5,67,9.4,8.6,8.8,10.0,9.6,0.0,제주특별자치도,제주시
659456224,해피니스 (Happiness),3.5,67,9.4,8.6,8.8,10.0,9.6,0.0,제주특별자치도,제주시
491751,광장호텔 (Gwang Jang Hotel),3.0,67,7.2,6.4,8.2,6.2,6.2,10.0,부산광역시,부산광역시
491751,광장호텔 (Gwang Jang Hotel),3.0,67,7.2,6.4,8.2,6.2,6.2,10.0,부산광역시,부산광역시
491746,남포 콤마 호텔 (Nampo Comma Hotel),2.5,67,8.4,8.4,8.8,8.2,8.4,10.0,부산광역시,부산광역시
491746,남포 콤마 호텔 (Nampo Comma Hotel),2.5,67,8.4,8.4,8.8,8.2,8.4,10.0,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491747,홈 호텔 (Home Hotel),3.0,67,8.8,9.0,9.2,8.6,8.6,8.6,부산광역시,부산광역시
491755,아이리스모텔 (Iris Motel),2.5,67,6.0,5.2,6.0,5.6,5.2,0.0,부산광역시,부산광역시
491755,아이리스모텔 (Iris Motel),2.5,67,6.0,5.2,6.0,5.6,5.2,0.0,부산광역시,부산광역시
590105,제주엠리조트 (Jeju M Resort),3.0,67,9.0,9.0,9.2,9.0,9.0,8.0,제주특별자치도,서귀포시
590105,제주엠리조트 (Jeju M Resort),3.0,67,9.0,9.0,9.2,9.0,9.0,8.0,제주특별자치도,서귀포시
1459650848,올인펜션 (All-in Pension),2.5,67,2.0,2.0,2.0,2.0,2.0,0.0,경기도,가평군
1459650848,올인펜션 (All-in Pension),2.5,67,2.0,2.0,2.0,2.0,2.0,0.0,경기도,가평군
955613472,선 비치 모텔 (Sun Beach Motel),2.5,67,6.8,6.6,7.6,6.6,6.6,6.0,강원,강릉
955613472,선 비치 모텔 (Sun Beach Motel),2.5,67,6.8,6.6,7.6,6.6,6.6,6.0,강원,강릉
622883,코스트웨이 (Coastway),3.0,67,7.2,6.8,7.6,7.2,7.2,8.0,제주특별자치도,제주시
622883,코스트웨이 (Coastway),3.0,67,7.2,6.8,7.6,7.2,7.2,8.0,제주특별자치도,제주시
459049,JB 디자인 호텔 (JB Design Hotel Haeundae),3.0,67,8.2,8.2,8.4,8.2,7.8,8.6,부산광역시,부산광역시
459049,JB 디자인 호텔 (JB Design Hotel Haeundae),3.0,67,8.2,8.2,8.4,8.2,7.8,8.6,부산광역시,부산광역시
459049,JB 디자인 호텔 (JB Design Hotel Haeundae),3.0,67,8.2,8.2,8.4,8.2,7.8,8.6,부산광역시,부산광역시
459049,JB 디자인 호텔 (JB Design Hotel Haeundae),3.0,67,8.2,8.2,8.4,8.2,7.8,8.6,부산광역시,부산광역시
459054,호텔하루 (Hotel Haru),3.0,67,7.6,7.6,8.6,7.6,7.4,8.0,제주특별자치도,제주시
459054,호텔하루 (Hotel Haru),3.0,67,7.6,7.6,8.6,7.6,7.4,8.0,제주특별자치도,제주시
